order_id,sales,profit,quantity,category,sub_category,cost,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat,avg_profit
BN-2013-8558415,195,-47,6,office supplies,appliances,242,242,-282,11/11/2013,Piper Wilder-Neligan,Stockholm,Sweden,North,Consumer,11/16/2013,Economy Plus,18.0685808,59.3293235,25.89697347
BN-2013-8819107,54,7,1,furniture,chairs,47,47,7,8/9/2013,Christy Wiley,Six-Fours-les-Plages,France,Central,Consumer,8/15/2013,Economy,5.839225,43.093062,42.22495756
BN-2013-8819107,110,-10,4,office supplies,storage,120,120,-40,8/9/2013,Christy Wiley,Six-Fours-les-Plages,France,Central,Consumer,8/15/2013,Economy,5.839225,43.093062,25.89697347
BN-2013-8819107,850,323,6,technology,accessories,70,527,1938,8/9/2013,Christy Wiley,Six-Fours-les-Plages,France,Central,Consumer,8/15/2013,Economy,5.839225,43.093062,74.10472279
BN-2013-8844888,1107,-263,3,furniture,chairs,1370,1370,-789,8/16/2013,Louis Scott,Valladolid,Spain,South,Corporate,8/20/2013,Economy Plus,-4.7245321,41.652251,42.22495756
BN-2013-8861319,69,-16,2,office supplies,storage,85,85,-32,9/5/2013,Louie Bryant,Treviso,Italy,South,Corporate,9/7/2013,Economy Plus,12.2430437,45.6668893,25.89697347
BN-2013-8861319,2671,534,7,technology,copiers,2137,2137,3738,9/5/2013,Louie Bryant,Treviso,Italy,South,Corporate,9/7/2013,Economy Plus,12.2430437,45.6668893,74.10472279
BN-2013-8862051,1020,265,9,furniture,furnishings,755,755,2385,12/12/2013,Peggy Hua,Madrid,Spain,South,Corporate,12/18/2013,Economy,-3.7037902,40.4167754,42.22495756
BN-2013-8862051,87,-10,2,office supplies,storage,97,97,-20,12/12/2013,Peggy Hua,Madrid,Spain,South,Corporate,12/18/2013,Economy,-3.7037902,40.4167754,25.89697347
BN-2013-8862051,94,18,2,office supplies,supplies,76,76,36,12/12/2013,Peggy Hua,Madrid,Spain,South,Corporate,12/18/2013,Economy,-3.7037902,40.4167754,25.89697347
BN-2013-8880167,658,-66,3,furniture,bookcases,724,724,-198,1/8/2013,Lincoln Want,Birmingham,United Kingdom,North,Consumer,1/13/2013,Economy,-1.890401,52.486243,42.22495756
BN-2013-889802,43,-1,3,office supplies,envelopes,44,44,-3,4/5/2013,Francesca Bowen,Stockholm,Sweden,North,Consumer,4/11/2013,Economy,18.0685808,59.3293235,25.89697347
BN-2013-893797,393,-306,3,technology,copiers,699,699,-918,5/29/2013,Spencer Akhtar,Amersfoort,Netherlands,Central,Consumer,6/5/2013,Economy,5.3878266,52.1561113,74.10472279
BN-2013-9063982,132,46,4,office supplies,appliances,86,86,184,3/19/2013,Aidan Rowe,Saint-Chamond,France,Central,Consumer,3/19/2013,Immediate,4.5127119,45.476088,25.89697347
BN-2013-9063982,792,278,5,office supplies,storage,49,514,1390,3/19/2013,Aidan Rowe,Saint-Chamond,France,Central,Consumer,3/19/2013,Immediate,4.5127119,45.476088,25.89697347
BN-2013-9063982,214,18,2,technology,phones,196,196,36,3/19/2013,Aidan Rowe,Saint-Chamond,France,Central,Consumer,3/19/2013,Immediate,4.5127119,45.476088,74.10472279
BN-2013-9068340,77,-63,3,office supplies,paper,140,140,-189,6/21/2013,Jonathan Summons,Alphen aan den Rijn,Netherlands,Central,Consumer,6/27/2013,Economy,4.6688508,52.1276577,25.89697347
BN-2013-9068340,76,-64,11,office supplies,supplies,140,140,-704,6/21/2013,Jonathan Summons,Alphen aan den Rijn,Netherlands,Central,Consumer,6/27/2013,Economy,4.6688508,52.1276577,25.89697347
BN-2013-9076931,166,27,3,technology,accessories,139,139,81,9/5/2013,Harry Josephson,Erfurt,Germany,Central,Consumer,9/10/2013,Economy,11.0298799,50.9847679,74.10472279
BN-2013-9125930,71,-59,1,furniture,bookcases,130,130,-59,6/5/2013,Brodie Hart,Heerlen,Netherlands,Central,Home Office,6/9/2013,Economy Plus,5.9794988,50.8881742,42.22495756
BN-2013-9125930,39,-24,3,office supplies,paper,63,63,-72,6/5/2013,Brodie Hart,Heerlen,Netherlands,Central,Home Office,6/9/2013,Economy Plus,5.9794988,50.8881742,25.89697347
BN-2013-9131358,78,-65,2,furniture,chairs,143,143,-130,6/27/2013,Ebony Northcott,Milan,Italy,South,Consumer,6/28/2013,Priority,9.1859243,45.4654219,42.22495756
BN-2013-9140606,304,-18,5,furniture,bookcases,322,322,-90,1/16/2013,Maya Pamphlett,Dublin,Ireland,North,Consumer,1/21/2013,Economy,-6.2603097,53.3498053,42.22495756
BN-2013-9140606,29,-2,7,office supplies,binders,31,31,-14,1/16/2013,Maya Pamphlett,Dublin,Ireland,North,Consumer,1/21/2013,Economy,-6.2603097,53.3498053,25.89697347
BN-2013-9140606,54,-44,4,technology,accessories,98,98,-176,1/16/2013,Maya Pamphlett,Dublin,Ireland,North,Consumer,1/21/2013,Economy,-6.2603097,53.3498053,74.10472279
BN-2013-9140606,410,-172,6,technology,phones,582,582,-1032,1/16/2013,Maya Pamphlett,Dublin,Ireland,North,Consumer,1/21/2013,Economy,-6.2603097,53.3498053,74.10472279
BN-2013-9211723,22,3,1,office supplies,paper,19,19,3,8/11/2013,Wynona Janelle,Milan,Italy,South,Corporate,8/16/2013,Economy,9.1859243,45.4654219,25.89697347
BN-2013-9211723,112,-60,3,office supplies,storage,172,172,-180,8/11/2013,Wynona Janelle,Milan,Italy,South,Corporate,8/16/2013,Economy,9.1859243,45.4654219,25.89697347
BN-2013-9278672,118,-78,5,furniture,chairs,196,196,-390,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097,53.3498053,42.22495756
BN-2013-9278672,45,-41,1,office supplies,appliances,86,86,-41,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097,53.3498053,25.89697347
BN-2013-9278672,173,-40,10,office supplies,art,48,213,-400,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097,53.3498053,25.89697347
BN-2013-9278672,42,-30,6,office supplies,binders,50,72,-180,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097,53.3498053,25.89697347
BN-2013-9278672,52,-17,8,office supplies,fasteners,69,69,-136,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097,53.3498053,25.89697347
BN-2013-9278672,252,-35,4,technology,phones,287,287,-140,9/20/2013,Ruth Williams,Dublin,Ireland,North,Consumer,9/24/2013,Economy Plus,-6.2603097,53.3498053,74.10472279
BN-2013-9290481,516,-237,6,furniture,bookcases,753,753,-1422,1/29/2013,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,2/2/2013,Economy,5.9699231,52.211157,42.22495756
BN-2013-9290481,28,-14,5,office supplies,binders,42,42,-70,1/29/2013,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,2/2/2013,Economy,5.9699231,52.211157,25.89697347
BN-2013-9290481,46,-39,3,office supplies,storage,85,85,-117,1/29/2013,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,2/2/2013,Economy,5.9699231,52.211157,25.89697347
BN-2013-9290481,37,-36,2,technology,accessories,73,73,-72,1/29/2013,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,2/2/2013,Economy,5.9699231,52.211157,74.10472279
BN-2013-9290481,181,-87,3,technology,machines,268,268,-261,1/29/2013,Jade Howe,Apeldoorn,Netherlands,Central,Corporate,2/2/2013,Economy,5.9699231,52.211157,74.10472279
BN-2013-931788,70,-28,5,office supplies,paper,98,98,-140,2/12/2013,Liam Mathias,Birmingham,United Kingdom,North,Corporate,2/18/2013,Economy,-1.890401,52.486243,25.89697347
BN-2013-9324340,226,61,5,office supplies,envelopes,165,165,305,9/24/2013,Gilbert Montgomery,Gera,Germany,Central,Consumer,9/30/2013,Economy,12.0807203,50.8850706,25.89697347
BN-2013-9324448,555,11,11,furniture,furnishings,544,544,121,12/24/2013,John Basser,Delmenhorst,Germany,Central,Corporate,12/30/2013,Economy,8.6355932,53.0521886,42.22495756
BN-2013-9324448,14,5,1,office supplies,labels,9,9,5,12/24/2013,John Basser,Delmenhorst,Germany,Central,Corporate,12/30/2013,Economy,8.6355932,53.0521886,25.89697347
BN-2013-9375572,3400,-3060,12,office supplies,appliances,6460,6460,-36720,6/10/2013,Melody Nelson,Lisbon,Portugal,South,Corporate,6/14/2013,Economy,-9.1393366,38.7222524,25.89697347
BN-2013-9407100,373,-4,7,furniture,chairs,377,377,-28,1/3/2013,Noah Hart,Frankfurt,Germany,Central,Consumer,1/9/2013,Economy,8.6821267,50.1109221,42.22495756
BN-2013-9407100,49,23,1,office supplies,art,26,26,23,1/3/2013,Noah Hart,Frankfurt,Germany,Central,Consumer,1/9/2013,Economy,8.6821267,50.1109221,25.89697347
BN-2013-9407100,116,45,11,office supplies,labels,46,71,495,1/3/2013,Noah Hart,Frankfurt,Germany,Central,Consumer,1/9/2013,Economy,8.6821267,50.1109221,25.89697347
BN-2013-9407100,334,87,2,technology,phones,247,247,174,1/3/2013,Noah Hart,Frankfurt,Germany,Central,Consumer,1/9/2013,Economy,8.6821267,50.1109221,74.10472279
BN-2013-9441489,73,-7,3,office supplies,storage,80,80,-21,9/19/2013,Isabelle Gould,Vila Nova de Gaia,Portugal,South,Consumer,9/24/2013,Economy,-8.6117851,41.1238759,25.89697347
BN-2013-9449552,37,-53,3,office supplies,storage,90,90,-159,1/17/2013,Julian Dobie,Toulouse,France,Central,Consumer,1/23/2013,Economy,1.444209,43.604652,25.89697347
BN-2013-9455673,421,-14,1,furniture,chairs,435,435,-14,10/5/2013,Charlie Horrocks,Bar-le-Duc,France,Central,Consumer,10/9/2013,Economy,5.158238,48.773605,42.22495756
BN-2013-9520844,73,10,9,office supplies,labels,63,63,90,4/9/2013,Oscar Noble,Paris,France,Central,Consumer,4/15/2013,Economy,2.3522219,48.856614,25.89697347
BN-2013-9520844,465,140,4,technology,accessories,325,325,560,4/9/2013,Oscar Noble,Paris,France,Central,Consumer,4/15/2013,Economy,2.3522219,48.856614,74.10472279
BN-2013-9520844,468,0,3,technology,phones,468,468,0,4/9/2013,Oscar Noble,Paris,France,Central,Consumer,4/15/2013,Economy,2.3522219,48.856614,74.10472279
BN-2013-9616857,14,-1,1,office supplies,storage,15,15,-1,1/26/2013,Madison Holloway,Berlin,Germany,Central,Corporate,1/31/2013,Economy,13.404954,52.5200066,25.89697347
BN-2013-9700722,42,-35,3,office supplies,art,77,77,-105,1/18/2013,Thomas Thompson,Sheffield,United Kingdom,North,Corporate,1/25/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-9700722,38,-29,5,office supplies,binders,67,67,-145,1/18/2013,Thomas Thompson,Sheffield,United Kingdom,North,Corporate,1/25/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-9700722,47,-11,4,office supplies,envelopes,58,58,-44,1/18/2013,Thomas Thompson,Sheffield,United Kingdom,North,Corporate,1/25/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-9700722,152,-3,5,office supplies,storage,155,155,-15,1/18/2013,Thomas Thompson,Sheffield,United Kingdom,North,Corporate,1/25/2013,Economy,-1.470085,53.381129,25.89697347
BN-2013-9709500,41,-29,2,furniture,chairs,70,70,-58,12/28/2013,Leticia Sorrells,Rome,Italy,South,Consumer,12/31/2013,Priority,12.4963655,41.9027835,42.22495756
BN-2013-9867098,8,-6,1,office supplies,storage,14,14,-6,1/3/2013,Summer Hayward,Rotterdam,Netherlands,Central,Consumer,1/7/2013,Economy,4.4777325,51.9244201,25.89697347
BN-2013-9871283,448,0,2,technology,machines,448,448,0,6/27/2013,Geraldine Mizelle,Aix-en-Provence,France,Central,Corporate,7/2/2013,Economy Plus,5.447427,43.529742,74.10472279
BN-2013-9881069,323,-61,7,furniture,chairs,384,384,-427,7/6/2013,Christopher Goold,Berlin,Germany,Central,Corporate,7/11/2013,Economy,13.404954,52.5200066,42.22495756
BN-2013-9881069,155,45,4,technology,accessories,110,110,180,7/6/2013,Christopher Goold,Berlin,Germany,Central,Corporate,7/11/2013,Economy,13.404954,52.5200066,74.10472279
BN-2013-9881069,336,37,3,technology,phones,299,299,111,7/6/2013,Christopher Goold,Berlin,Germany,Central,Corporate,7/11/2013,Economy,13.404954,52.5200066,74.10472279
BN-2013-9886336,84,-16,6,furniture,furnishings,100,100,-96,8/10/2013,Skye McCaffrey,Vlaardingen,Netherlands,Central,Consumer,8/13/2013,Economy Plus,4.3494366,51.9120668,42.22495756
BN-2013-9886336,31,-29,2,office supplies,storage,60,60,-58,8/10/2013,Skye McCaffrey,Vlaardingen,Netherlands,Central,Consumer,8/13/2013,Economy Plus,4.3494366,51.9120668,25.89697347
BN-2013-9926490,125,-105,3,office supplies,appliances,230,230,-315,11/2/2013,Rhonda Ford,Copenhagen,Denmark,North,Consumer,11/6/2013,Economy Plus,12.5683371,55.6760968,25.89697347
BN-2013-9926490,400,-256,6,office supplies,storage,656,656,-1536,11/2/2013,Rhonda Ford,Copenhagen,Denmark,North,Consumer,11/6/2013,Economy Plus,12.5683371,55.6760968,25.89697347
BN-2013-9987561,52,-24,6,office supplies,envelopes,76,76,-144,8/20/2013,Eric Anderson,Le Mans,France,Central,Home Office,8/27/2013,Economy,0.199556,48.00611,25.89697347
BN-2013-9987561,26,-2,4,office supplies,labels,28,28,-8,8/20/2013,Eric Anderson,Le Mans,France,Central,Home Office,8/27/2013,Economy,0.199556,48.00611,25.89697347
BN-2013-9987561,40,-6,3,office supplies,paper,46,46,-18,8/20/2013,Eric Anderson,Le Mans,France,Central,Home Office,8/27/2013,Economy,0.199556,48.00611,25.89697347
BN-2013-9987561,249,-434,2,technology,copiers,683,683,-868,8/20/2013,Eric Anderson,Le Mans,France,Central,Home Office,8/27/2013,Economy,0.199556,48.00611,74.10472279
BN-2014-1002619,13,-9,2,office supplies,labels,22,22,-18,11/13/2014,Leah Derham,Dublin,Ireland,North,Consumer,11/17/2014,Economy Plus,-6.2603097,53.3498053,25.89697347
BN-2014-1002619,23,-3,1,office supplies,supplies,26,26,-3,11/13/2014,Leah Derham,Dublin,Ireland,North,Consumer,11/17/2014,Economy Plus,-6.2603097,53.3498053,25.89697347
BN-2014-1068004,49,-31,2,office supplies,art,80,80,-62,9/16/2014,Shannon Howe,Doetinchem,Netherlands,Central,Consumer,9/22/2014,Economy,6.2937736,51.9646995,25.89697347
BN-2014-1068004,21,-10,4,office supplies,fasteners,31,31,-40,9/16/2014,Shannon Howe,Doetinchem,Netherlands,Central,Consumer,9/22/2014,Economy,6.2937736,51.9646995,25.89697347
BN-2014-1068004,15,-2,1,office supplies,paper,17,17,-2,9/16/2014,Shannon Howe,Doetinchem,Netherlands,Central,Consumer,9/22/2014,Economy,6.2937736,51.9646995,25.89697347
BN-2014-1068004,27,-7,5,office supplies,storage,34,34,-35,9/16/2014,Shannon Howe,Doetinchem,Netherlands,Central,Consumer,9/22/2014,Economy,6.2937736,51.9646995,25.89697347
BN-2014-1068004,633,-633,11,technology,accessories,1266,1266,-6963,9/16/2014,Shannon Howe,Doetinchem,Netherlands,Central,Consumer,9/22/2014,Economy,6.2937736,51.9646995,74.10472279
BN-2014-1166603,45,12,7,office supplies,binders,33,33,84,9/9/2014,Freya Briggs,Blackpool,United Kingdom,North,Corporate,9/15/2014,Economy,-3.0356748,53.8175053,25.89697347
BN-2014-1166603,64,6,4,office supplies,storage,58,58,24,9/9/2014,Freya Briggs,Blackpool,United Kingdom,North,Corporate,9/15/2014,Economy,-3.0356748,53.8175053,25.89697347
BN-2014-1221335,21,-6,3,office supplies,fasteners,27,27,-18,8/29/2014,Alta Nokes,Apeldoorn,Netherlands,Central,Home Office,9/5/2014,Economy,5.9699231,52.211157,25.89697347
BN-2014-1278253,45,-15,2,furniture,chairs,60,60,-30,12/2/2014,Amanda Hutcherson,Amadora,Portugal,South,Corporate,12/9/2014,Economy,-9.2245474,38.7577603,42.22495756
BN-2014-1278253,70,-64,5,office supplies,art,134,134,-320,12/2/2014,Amanda Hutcherson,Amadora,Portugal,South,Corporate,12/9/2014,Economy,-9.2245474,38.7577603,25.89697347
BN-2014-1278253,122,-66,9,technology,accessories,188,188,-594,12/2/2014,Amanda Hutcherson,Amadora,Portugal,South,Corporate,12/9/2014,Economy,-9.2245474,38.7577603,74.10472279
BN-2014-1317809,2830,-1981,13,furniture,bookcases,4811,4811,-25753,2/7/2014,Annabelle Heydon,Stockholm,Sweden,North,Home Office,2/14/2014,Economy,18.0685808,59.3293235,42.22495756
BN-2014-1317809,85,-16,5,office supplies,art,50,101,-80,2/7/2014,Annabelle Heydon,Stockholm,Sweden,North,Home Office,2/14/2014,Economy,18.0685808,59.3293235,25.89697347
BN-2014-1317809,61,-50,4,office supplies,binders,111,111,-200,2/7/2014,Annabelle Heydon,Stockholm,Sweden,North,Home Office,2/14/2014,Economy,18.0685808,59.3293235,25.89697347
BN-2014-1317809,252,-146,7,office supplies,storage,324,398,-1022,2/7/2014,Annabelle Heydon,Stockholm,Sweden,North,Home Office,2/14/2014,Economy,18.0685808,59.3293235,25.89697347
BN-2014-1328067,1630,-802,5,furniture,tables,2432,2432,-4010,8/6/2014,Jasmine Slater,Paris,France,Central,Corporate,8/8/2014,Economy Plus,2.3522219,48.856614,42.22495756
BN-2014-1328067,31,1,2,office supplies,binders,30,30,2,8/6/2014,Jasmine Slater,Paris,France,Central,Corporate,8/8/2014,Economy Plus,2.3522219,48.856614,25.89697347
BN-2014-1328067,379,63,2,office supplies,storage,316,316,126,8/6/2014,Jasmine Slater,Paris,France,Central,Corporate,8/8/2014,Economy Plus,2.3522219,48.856614,25.89697347
BN-2014-1328067,448,148,2,technology,copiers,300,300,296,8/6/2014,Jasmine Slater,Paris,France,Central,Corporate,8/8/2014,Economy Plus,2.3522219,48.856614,74.10472279
BN-2014-1458748,89,-4,5,office supplies,storage,93,93,-20,6/26/2014,Maynard Moorman,Bilbao,Spain,South,Consumer,7/1/2014,Economy,-2.9349852,43.2630126,25.89697347
BN-2014-1462193,148,-101,2,furniture,bookcases,249,249,-202,8/21/2014,Rebecca Heysen,Cork,Ireland,North,Corporate,8/24/2014,Economy Plus,-8.4863157,51.8968917,42.22495756
BN-2014-1462193,413,-314,9,furniture,chairs,727,727,-2826,8/21/2014,Rebecca Heysen,Cork,Ireland,North,Corporate,8/24/2014,Economy Plus,-8.4863157,51.8968917,42.22495756
BN-2014-1468237,559,-19,2,office supplies,appliances,578,578,-38,4/21/2014,Angus Ibsch,Ludwigsburg,Germany,Central,Consumer,4/25/2014,Economy,9.195464,48.8940624,25.89697347
BN-2014-1468237,148,0,3,office supplies,storage,148,148,0,4/21/2014,Angus Ibsch,Ludwigsburg,Germany,Central,Consumer,4/25/2014,Economy,9.195464,48.8940624,25.89697347
BN-2014-1468237,976,293,4,technology,accessories,683,683,1172,4/21/2014,Angus Ibsch,Ludwigsburg,Germany,Central,Consumer,4/25/2014,Economy,9.195464,48.8940624,74.10472279
BN-2014-1489324,78,-64,7,office supplies,art,142,142,-448,4/25/2014,Larry Klaus,Dublin,Ireland,North,Corporate,4/29/2014,Economy,-6.2603097,53.3498053,25.89697347
BN-2014-1489324,632,-316,6,office supplies,storage,948,948,-1896,4/25/2014,Larry Klaus,Dublin,Ireland,North,Corporate,4/29/2014,Economy,-6.2603097,53.3498053,25.89697347
BN-2014-1493038,239,-162,5,furniture,chairs,401,401,-810,3/12/2014,Harrison Cooke,Galway,Ireland,North,Consumer,3/14/2014,Priority,-9.0567905,53.270668,42.22495756
BN-2014-1507316,37,-6,1,office supplies,storage,43,43,-6,5/2/2014,George Dawson,Milan,Italy,South,Home Office,5/5/2014,Economy Plus,9.1859243,45.4654219,25.89697347
BN-2014-1507316,28,1,1,technology,accessories,27,27,1,5/2/2014,George Dawson,Milan,Italy,South,Home Office,5/5/2014,Economy Plus,9.1859243,45.4654219,74.10472279
BN-2014-1528026,18,1,3,office supplies,binders,17,17,3,11/24/2014,Abby Colebe,Vigo,Spain,South,Consumer,11/29/2014,Economy,-8.7207268,42.2405989,25.89697347
BN-2014-1528026,1402,109,11,office supplies,storage,1293,1293,1199,11/24/2014,Abby Colebe,Vigo,Spain,South,Consumer,11/29/2014,Economy,-8.7207268,42.2405989,25.89697347
BN-2014-1528026,176,37,6,technology,accessories,139,139,222,11/24/2014,Abby Colebe,Vigo,Spain,South,Consumer,11/29/2014,Economy,-8.7207268,42.2405989,74.10472279
BN-2014-1528026,276,-21,2,technology,phones,297,297,-42,11/24/2014,Abby Colebe,Vigo,Spain,South,Consumer,11/29/2014,Economy,-8.7207268,42.2405989,74.10472279
BN-2014-153112,24,-1,4,office supplies,labels,25,25,-4,8/18/2014,Ella Dwyer-Gray,London,United Kingdom,North,Consumer,8/24/2014,Economy,-0.1277583,51.5073509,25.89697347
BN-2014-1551236,257,-252,4,office supplies,storage,509,509,-1008,8/19/2014,Jasmine Slater,Gothenburg,Sweden,North,Corporate,8/22/2014,Priority,11.97456,57.70887,25.89697347
BN-2014-1557149,60,-12,4,office supplies,binders,72,72,-48,8/5/2014,Minnie Cash,Stockholm,Sweden,North,Corporate,8/10/2014,Economy,18.0685808,59.3293235,25.89697347
BN-2014-1575343,63,-24,6,office supplies,envelopes,87,87,-144,2/15/2014,Jose Gullo,Stockholm,Sweden,North,Consumer,2/20/2014,Economy,18.0685808,59.3293235,25.89697347
BN-2014-1655185,40,-33,5,office supplies,binders,73,73,-165,4/30/2014,Amber Adams,Lisbon,Portugal,South,Corporate,5/4/2014,Economy,-9.1393366,38.7222524,25.89697347
BN-2014-1737730,74,-25,3,office supplies,art,99,99,-75,12/16/2014,Audrey Emanuel,Sheffield,United Kingdom,North,Consumer,12/21/2014,Economy,-1.470085,53.381129,25.89697347
BN-2014-1772108,175,77,3,office supplies,storage,98,98,231,2/7/2014,Aaron Bootman,Bognor Regis,United Kingdom,North,Consumer,2/12/2014,Economy Plus,-0.673061,50.782998,25.89697347
BN-2014-1799683,818,3,9,office supplies,storage,316,815,27,1/20/2014,Luther King,Naples,Italy,South,Consumer,1/24/2014,Economy,14.2681244,40.8517746,25.89697347
